Product Name,Product ID,Listing Price,Sale Price,Discount,Brand,Description,Rating,Reviews,Last Visited,Gender,Product Type,Popularity
Men's adidas Football Copa 20.4 Firm Ground Cleats,G28527,45.99,45.99,0,Adidas SPORT PERFORMANCE,"Men's adidas Football Copa 20.4 Firm Ground Cleats: Copa isn't just a cleat. It's an agreement that every fleeting touch should leave a lasting impression. If you can't make your mark on a match, move along. But if you're ready to take your touch to a new dimension, keep reading. These football boots have a stitched synthetic vamp to stop the ball slipping off your foot.",2.5,43,2020-04-13 15:07:56,Men's product,footwear,medium popularity
men's ADIDAS BASKETBALL CRAZY EXPLOSIVE LOW SHOES,CQ0443,169.99,84.99,50,Adidas SPORT PERFORMANCE,men's ADIDAS BASKETBALL CRAZY EXPLOSIVE LOW SHOES: Blow past defenders with an explosive first step. These basketball shoes are made for players who thrive on unpredictability. The forged adidas Primeknit upper provides optimal stability for sharp footwork while staying ultra-light for quickness. Boost helps harness your raw energy.,4.9,22,2020-04-13 15:07:56,Men's product,footwear,low popularity
Men's Football Predator 20.3 Firm Ground Shoes,EE9555,59.99,59.99,0,Adidas SPORT PERFORMANCE,"Men's Football Predator 20.3 Firm Ground Shoes: It shows no mercy. It feels no pity. Every inch of its fearsome frame has mutated to fulfil its single, Unrelenting Goal. Domination. The Predator 20 is here and it's hungry for control. Legal? Absolutely. Fair? Who Cares? Get a grip, playtime's over.",3.8,5,2020-04-13 15:07:56,Men's product,footwear,low popularity
Men's adidas Originals by Alexander Wang Futureshell Shoes,EE9027,219.99,131.99,40,Adidas ORIGINALS,Men's adidas Originals by Alexander Wang Futureshell Shoes: Sweat it out with Alexander Wang. The designer embraces a nostalgic workout aesthetic with performance-inspired garments that can be worn to the club or the gym. These shoes combine a patent leather upper with a rubber outsole.,4.9,81,2020-04-13 15:07:56,Men's product,footwear,very high popularity
Men's Football Copa 20.4 Firm Ground Cleats,G28523,45.99,45.99,0,Adidas SPORT PERFORMANCE,"Men's Football Copa 20.4 Firm Ground Cleats: Copa isn't just a cleat. It's an agreement that every fleeting touch should leave a lasting impression. If you can't make your mark on a match, move along. But if you're ready to take your touch to a new dimension, keep reading. These football boots have a stitched synthetic vamp to stop the ball slipping off your foot.",3.2,94,2020-04-13 15:07:56,Men's product,footwear,very high popularity
Men's adidas Training Pureboost Trainer Shoes,DB3390,119.99,71.99,40,Adidas SPORT PERFORMANCE,"Men's adidas Training Pureboost Trainer Shoes: Made for running and cross training, these versatile shoes have a breathable knit upper. A strap at the ankle lends extra support. Responsive cushioning provides endless energy return with every stride.",1.5,33,2020-04-13 15:07:56,Men's product,footwear,medium popularity
Men's adidas Football Nemeziz 18.4 Flexible Ground Cleats,BB9440,45.99,22.99,50,Adidas SPORT PERFORMANCE,"Men's adidas Football Nemeziz 18.4 Flexible Ground Cleats: Haunt opposing defences and give them a reason to remember your name. Weave through the spaces they only wish they could. Unlock agility and create the unexpected in these football boots, built with an AGILITY TOUCH SKIN upper. Designed for firm ground, artificial grass and hard.",3.4,17,2020-04-13 15:07:56,Men's product,footwear,low popularity
Men's Adidas FOOTBALL NEMEZIZ 17.1 FG SHOES,CP8932,129.99,64.99,50,Adidas SPORT PERFORMANCE,"Men's Adidas FOOTBALL NEMEZIZ 17.1 FG SHOES: Surprise your opponents as you appear out of nowhere. And score out of nothing. Lace up Nemeziz and create the unexpected. An innovative, tape-inspired upper on these soccer cleats supports radical moves for devastating play. Designed for firm ground.",2.7,63,2020-04-13 15:07:56,Men's product,footwear,high popularity
Men's adidas Football Predator 19.4 Flexible Ground Cleats,D97959,45.99,22.99,50,Adidas SPORT PERFORMANCE,Men's adidas Football Predator 19.4 Flexible Ground Cleats: These football boots are designed to deliver rock-solid stability and enhanced control. Their synthetic upper includes a specially designed heel for a comfortable fit. The forefoot features control stitching for a confident touch.,3.0,59,2020-04-13 15:07:56,Men's product,footwear,high popularity
MEN'S ADIDAS SPORT INSPIRED VS ADVANTAGE SHOES,D97609,39.99,23.99,40,Adidas CORE / NEO,MEN'S ADIDAS SPORT INSPIRED VS ADVANTAGE SHOES: Relaxed court-minded style. These tennis-inspired shoes have leather-like contrast 3-Stripes on the one side and perforated 3-Stripes on the other side for a mix of modern and classic design. A heel pull offers easy on and off.,1.0,18,2020-04-13 15:07:56,Men's product,footwear,low popularity
MEN'S ADIDAS FOOTBALL COPA 19.3 FIRM GROUND BOOTS,BB9187,59.99,29.99,50,Adidas SPORT PERFORMANCE,"MEN'S ADIDAS FOOTBALL COPA 19.3 FIRM GROUND BOOTS: If you can't have the last word with your first touch, these football boots are out of your league. Copa transforms every stroke of your foot into a stroke of genius. The soft leather upper on these firm ground boots helps you play in comfort while stitching on it enhances ball control. The outsole includes soft inlays to cushion the foot's main pressure points. A stretchy collar wraps around your foot to lock you in while you leave your mark on the game.",1.0,80,2020-04-13 15:07:56,Men's product,footwear,very high popularity
MEN'S ADIDAS RUNNING SOLAR DRIVE ST SHOES,AQ0407,109.99,54.99,50,Adidas SPORT PERFORMANCE,"MEN'S ADIDAS RUNNING SOLAR DRIVE ST SHOES: These running shoes are designed for stability and comfort. A breathable mesh upper moves with your foot, while the stability rail provides support. Boost cushioning and a flexible outsole work together to keep your stride smooth and energised. The heel counter locks in the fit while allowing the Achilles to move freely.",3.1,74,2020-04-13 15:07:56,Men's product,footwear,high popularity
Men's adidas Originals Superstar Shoes,FW5366,109.99,109.99,0,Adidas ORIGINALS,"Men's adidas Originals Superstar Shoes: New year, new foot forward. Welcome the Year of the Rat in these adidas Superstar Shoes. A shiny satin upper gives them a glossy look and luxe feel. The allover floral print is inspired by traditional Chinese designs on lacquer, ceramic and enamel art. The print is asymmetrical, with different (but related) patterns on each shoe. They come with three sets of laces so you can mix and match to your heart's content.",3.4,38,2020-04-13 15:07:56,Men's product,footwear,medium popularity
MEN'S ADIDAS OUTDOOR ELEVATE SANDALS,CJ8979,27.99,13.99,50,Adidas SPORT PERFORMANCE,MEN'S ADIDAS OUTDOOR ELEVATE SANDALS: Stylish and sleek adidas sandals for men are extremely lightweight. Adjustable straps enable optimal fit while the Synthetic upper and soft EVA footbed with fitted heel provide enhanced comfort. Rubber outsole with wet and dry traction pattern keeps you in control.,3.7,52,2020-04-13 15:07:56,Men's product,footwear,high popularity
MEN'S ADIDAS SPORTS INSPIRED HOOPS 2.0 MID SHOES,B42099,55.99,27.99,50,Adidas CORE / NEO,MEN'S ADIDAS SPORTS INSPIRED HOOPS 2.0 MID SHOES: Mid-top style in a streamlined package. These basketball-inspired shoes boast a leather-like upper with stitched-on 3-Stripes. A breathable mesh collar gives them a sporty feel.,5.0,8,2020-04-13 15:07:57,Men's product,footwear,low popularity
Men's adidas Swim Coset II Slippers,CM0042,14.99,8.99,40,Adidas CORE / NEO,"Men's adidas Swim Coset II Slippers: The simple and stylish adidas Stabile slippers for men. Crafted with Synthetic upper with deco stitch and thong construction allows additional comfort. 3-Stripes on the strap reflects the brand perfectly. The lightweight EVA for comfort with textured rubber outsole keep it durable while with the premium Synthetic, these slippers are perfect for casual wear.",3.5,48,2020-04-13 15:07:57,Men's product,footwear,medium popularity
Men's adidas Sport Inspired VL Court 2.0 Shoes,EE6814,49.99,29.99,40,Adidas CORE / NEO,Men's adidas Sport Inspired VL Court 2.0 Shoes: A skate-inspired look with smooth style. The sleek coated leather upper of these shoes is elevated with stitched-on contrast 3-Stripes. A cushioned sockliner provides comfort throughout the day.,4.5,7,2020-04-13 15:07:57,Men's product,footwear,low popularity
Men's adidas Originals ZX 4000 4D Shoes,BD7927,299.99,299.99,0,Adidas ORIGINALS,"Men's adidas Originals ZX 4000 4D Shoes: In the '80s, the science of sport and wearable technology were new concepts. The ZX running series adopted these ideas with a visibly technical design that became a hallmark of its style. Staying true to the original innovative ZX spirit, the adidas 4D midsole has a revolutionary data-driven design to give you focused, controlled energy return and stability. An adidas Primeknit upper wraps the foot with an engineered fit for targeted support that enhances movement.",2.4,37,2020-04-13 15:07:57,Men's product,footwear,medium popularity
Men's adidas Originals Adilette Lite Slides,FU8296,29.99,29.99,0,Adidas ORIGINALS,"Men's adidas Originals Adilette Lite Slides: Full-time vacation vibes. These Adilette Lite Slides free your feet. (Or wear them with socks, no judgment here.) This pair features a super-soft footbed for an instantly comfy feel. There's an adidas Trefoil on top so you can feel sporty, even when you're lounging.",4.1,88,2020-04-13 15:07:57,Men's product,footwear,very high popularity
Men's Football Predator 20.3 LL Turf Boots,EE9576,69.99,69.99,0,Adidas SPORT PERFORMANCE,"Men's Football Predator 20.3 LL Turf Boots: It shows no mercy. It feels no pity. Every inch of its fearsome frame has mutated to fulfil its single, Unrelenting Goal. Domination. The Predator 20 is here and it's hungry for control. Legal? Absolutely. Fair? Who Cares? Get a grip, playtime's over.",3.9,83,2020-04-13 15:07:57,Men's product,footwear,very high popularity
Men's adidas Outdoor Trail Rocker Mid,CM5914,59.99,59.99,0,Adidas SPORT PERFORMANCE,"Men's adidas Outdoor Trail Rocker Mid: Feel light on your feet with this streamlined trail runner, the adidas Trail Rocker Mid shoes for men. The abrasion-resistant ripstop upper offers maximum ventilation while the Lightweight EVA provides long term lightweight cushioning. It's TRAXIONÂ® outsole offers best grip with Super High Traction Rubber for optimal grip in wet conditions.",2.9,53,2020-04-13 15:07:57,Men's product,footwear,high popularity
Men's Running Ultraboost PB Shoes,EF0893,179.99,179.99,0,Adidas SPORT PERFORMANCE,"Men's Running Ultraboost PB Shoes: Meet your new best friend for your fastest, longest runs. The sleek silhouette and responsive comfort of Ultraboost show up ready for race day and beyond. These Ultraboost PB Shoes have an upper built with the lightest mesh adidas makes. Internal support locks down the fit when you're powering toward the finish. 3-Stripes inspired by Japanese calligraphy add to the fast feel.LIGHTWEIGHT UPPER Celermesh materials are super light and thin for minimal weight, maximum performance.MORE BOOST FEELING 20% more Boost cushioning amplifies the responsive, energised feeling.",2.6,94,2020-04-13 15:07:57,Men's product,footwear,very high popularity
Men's adidas Running PulseBoost HD Shoes,EG0979,149.99,149.99,0,Adidas SPORT PERFORMANCE,Men's adidas Running PulseBoost HD Shoes: Feel the energy of the city pulse as you run. These adidas shoes have a stretchy knit upper that fits like a sock and a wide forefoot platform for added stability. The responsive cushioning has a firm feel that provides support as you dodge cyclists and hop curbs.,5.0,67,2020-04-13 15:07:57,Men's product,footwear,high popularity
Men's adidas Outdoor Storm Raiser II Shoes,CK9797,47.99,23.99,50,Adidas SPORT PERFORMANCE,"Men's adidas Outdoor Storm Raiser II Shoes: A fast, lightweight low-cut adidas Storm Raiser II shoes for men. Suitable for hikes and multifunctional use, it's upper has Mesh underlays with Synthetic Overlays and soft EVA footbed which provides enhanced comfort. Exceptional TRAXIONÂ® supports your feet completely in wet conditions, and these sandals are also suitable for light hikes.",3.5,69,2020-04-13 15:07:57,Men's product,footwear,high popularity
Men's adidas Running Ultraboost 19 Shoes,B37706,169.99,118.99,30,Adidas SPORT PERFORMANCE,Men's adidas Running Ultraboost 19 Shoes: Running reinvented. These high-performance neutral running shoes deliver unrivaled comfort and energy return. The lightweight and propulsive shoes have a seamless knit upper that's engineered with motion weave technology to provide stretch while also holding your foot in place as you run. The second-skin fit follows the shape of your foot to reduce pressure points.,4.6,16,2020-04-13 15:07:57,Men's product,footwear,low popularity
Men's adidas Training AlphaBounce Trainers,CG6237,99.99,59.99,40,Adidas SPORT PERFORMANCE,"Men's adidas Training AlphaBounce Trainers: Get into the zone in these supportive cross-training shoes. The flexible Alphabounce midsole provides comfortable cushioning with every stride. The fused mesh upper adapts to the shape of your foot for a personalized fit and sock-like feel, and the adaptive outsole offers traction on any surface.",3.3,58,2020-04-13 15:07:57,Men's product,footwear,high popularity
